ANO,PAIS,IDIOMA.DEL.ESTANDARIZADO.COMPLETO,GRUPO_EDITORIAL_COMPLETO,SUBCATEGORIA.DEWEY,CANTIDAD_REGISTROS
2025,BOLIVIA,ALEMÁN,"GURTNER, STEFAN",800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,BOLIVIA,ALEMÁN,UNIVERSIDAD NUR ENTIDAD CIVIL SIN FINES DE LUCRO,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,BOLIVIA,ESPAÑOL,EDITORIAL DEL ESTADO PLURINACIONAL DE BOLIVIA,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,BOLIVIA,ESPAÑOL,NUEVO MILENIO,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,BOLIVIA,ESPAÑOL,"RIOJA VALDA, MARCELO RUPERTO",820 - LITERATURA INGLESA E INGLESA ANTIGUA,1.0
2025,BOLIVIA,ESPAÑOL,"RIOJA VALDA, MARCELO RUPERTO",830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,1.0
2025,BOLIVIA,ESPAÑOL,"RIOJA VALDA, MARCELO RUPERTO",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,6.0
2025,BOLIVIA,INGLÉS,"CLAROS FUENTES, ARIEL IBER",820 - LITERATURA INGLESA E INGLESA ANTIGUA,1.0
2025,BOLIVIA,ITALIANO,SOBRAS SELECTAS S.R.L.,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",1.0
2025,BOLIVIA,RUMANO,PLURAL EDITORES,890 - LITERATURAS DE OTRAS LENGUAS,1.0
2025,CHILE,ALEMÁN,"ACOSTA JOERGES, FRANCISCO JOSE",800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,ALEMÁN,ALQUIMIA EDICIONES,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,ALEMÁN,ASESORIAS MIS RAICES LIMITADA,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,ALEMÁN,CRISTIAN GONZALO FIGUEROA CLAUDE - MUTANTE EDITORES,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,1.0
2025,CHILE,ALEMÁN,EDICIONES UNIVERSIDAD DIEGO PORTALES,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,2.0
2025,CHILE,ALEMÁN,EDITORIAL FONTS SPA,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,1.0
2025,CHILE,ALEMÁN,EDITORIAL HUEDERS LIMITADA,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,2.0
2025,CHILE,ALEMÁN,GRUPO SANTILLANA,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,ALEMÁN,LIBERALIA EDICIONES LIMITADA,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,ALEMÁN,LOS PERROS ROMANTICOS,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,1.0
2025,CHILE,ALEMÁN,VISCERAS EDITORIAL. SPA.,890 - LITERATURAS DE OTRAS LENGUAS,1.0
2025,CHILE,CATALÁN,CLARABOYA EDICIONES SPA,800 - LITERATURA Y RETÓRICA: GENERAL,2.0
2025,CHILE,CHINO,EDITORIAL CLAUDIA ANDREA APABLAZA VALENZUELA E.I.R.L. - LOS LIBROS DE LA MUJER ROTA,890 - LITERATURAS DE OTRAS LENGUAS,1.0
2025,CHILE,CHINO,POPULUS SPA,890 - LITERATURAS DE OTRAS LENGUAS,1.0
2025,CHILE,COREANO,DROUILLY Y PLAZA SPA - NOCTAMBULA,890 - LITERATURAS DE OTRAS LENGUAS,1.0
2025,CHILE,COREANO,EDICIONES URANO,890 - LITERATURAS DE OTRAS LENGUAS,1.0
2025,CHILE,COREANO,EDITORIAL TELURICA LIMITADA,890 - LITERATURAS DE OTRAS LENGUAS,1.0
2025,CHILE,DANÉS,AZULILLO EDICIONES LIMITADA,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,1.0
2025,CHILE,DANÉS,EDITORIAL MACARENA ANDREA MORALES FINDEL E.I.R.L. EDITORIAL MUÑECA DE TRAPO,800 - LITERATURA Y RETÓRICA: GENERAL,3.0
2025,CHILE,DANÉS,GRAFITO SPA,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,DANÉS,LOM EDICIONES,800 - LITERATURA Y RETÓRICA: GENERAL,2.0
2025,CHILE,ESPAÑOL,ASESORIAS MIS RAICES LIMITADA,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,ESPAÑOL,"AYLWIN MIRANDA, MAXIMILIANO ROBERTO",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,CHILE,ESPAÑOL,"BRAVO ZUÑIGA, HECTOR MANUEL",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,CHILE,ESPAÑOL,"CULLER, RALPH",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,3.0
2025,CHILE,ESPAÑOL,EDICIONES DIEGO ALAMOS - EDICIONES DEL DESIERTO,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,2.0
2025,CHILE,ESPAÑOL,"EDITORIAL IGNEO CHILE, C.A.",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,3.0
2025,CHILE,ESPAÑOL,"FAUNDEZ AGUILAR, NIDIA",800 - LITERATURA Y RETÓRICA: GENERAL,3.0
2025,CHILE,ESPAÑOL,GUANACO LIBRE EDICIONES,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,CHILE,ESPAÑOL,KARINA FLORES HIDALGO - EDITORIAL HUMANOS,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,ESPAÑOL,"KUFIR, ALENA",800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,ESPAÑOL,"KUFIR, ALENA",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,7.0
2025,CHILE,ESPAÑOL,"LELLI, JUAN PABLO",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,CHILE,ESPAÑOL,"MARSH VON DER FORST, CARLOS",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,CHILE,ESPAÑOL,"MARTINEZ OPAZO, MANUEL",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,CHILE,ESPAÑOL,MINILUPA LIMITADA,800 - LITERATURA Y RETÓRICA: GENERAL,3.0
2025,CHILE,ESPAÑOL,MIREYA MACHI MARTINEZ - IMBUK,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,1.0
2025,CHILE,ESPAÑOL,MIREYA MACHI MARTINEZ - IMBUK,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,CHILE,ESPAÑOL,PLAY FUN LEARN STUDIOS,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,ESPAÑOL,POPULUS SPA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,CHILE,ESPAÑOL,RECREA LIBROS,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,ESPAÑOL,"RIQUELME ARAVENA, ANTONIA FERNANDA",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,CHILE,ESPAÑOL,SERVICIO NACIONAL DEL PATRIMONIO CULTURAL,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,4.0
2025,CHILE,ESPAÑOL,SERVICIOS EDITORIALES JOSEFINA MUÑOZ E.I.R.L. - EDITORIAL AZAFRAN,800 - LITERATURA Y RETÓRICA: GENERAL,3.0
2025,CHILE,ESPAÑOL,"SILVA OYARZUN, NICOLAS CRISTOBAL",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,CHILE,ESPAÑOL,SOCIEDAD DE SERVICIOS EDITORIALES Y GRAFICOS AL FRAGOR LIMITADA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,CHILE,ESPAÑOL,TECMESEG LIMITADA / EDITORIAL MONSTRUO HUACHO,890 - LITERATURAS DE OTRAS LENGUAS,4.0
2025,CHILE,ESPAÑOL,UNIVERSIDAD ADOLFO IBAÑEZ,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,FRANCÉS,CLARABOYA EDICIONES SPA,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,FRANCÉS,CRISTIAN OLIVOS BRAVO - EDICIONES DEL CAXICONDOR,840 - LITERATURA DE LAS LENGUAS ROMANCES,1.0
2025,CHILE,FRANCÉS,EDICIONES LIEBRE LIMITADA,840 - LITERATURA DE LAS LENGUAS ROMANCES,1.0
2025,CHILE,FRANCÉS,EDITORIAL AMANUTA LIMITADA,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,FRANCÉS,EDITORIAL FONTS SPA,840 - LITERATURA DE LAS LENGUAS ROMANCES,1.0
2025,CHILE,FRANCÉS,EDITORIAL HUEDERS LIMITADA,800 - LITERATURA Y RETÓRICA: GENERAL,2.0
2025,CHILE,FRANCÉS,EDITORIAL UNIVERSIDAD DE SANTIAGO DE CHILE,840 - LITERATURA DE LAS LENGUAS ROMANCES,1.0
2025,CHILE,FRANCÉS,JUAN CARLOS CORTES LEON - ABDUCCION EDITORIAL,840 - LITERATURA DE LAS LENGUAS ROMANCES,1.0
2025,CHILE,FRANCÉS,L&M CONSULTORIA Y EDICION LIMITADA - BANDA PROPIA EDITORAS,840 - LITERATURA DE LAS LENGUAS ROMANCES,1.0
2025,CHILE,FRANCÉS,LA POLLERA EDICIONES,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,2.0
2025,CHILE,FRANCÉS,LOM EDICIONES,840 - LITERATURA DE LAS LENGUAS ROMANCES,3.0
2025,CHILE,FRANCÉS,PEHUEN EDITORES S.A.,840 - LITERATURA DE LAS LENGUAS ROMANCES,2.0
2025,CHILE,FRANCÉS,RED INTERNACIONAL DEL LIBRO,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,FRANCÉS,UNIVERSIDAD CATOLICA DEL MAULE,840 - LITERATURA DE LAS LENGUAS ROMANCES,1.0
2025,CHILE,FRANCÉS,UNIVERSIDAD FINIS TERRAE,890 - LITERATURAS DE OTRAS LENGUAS,1.0
2025,CHILE,GRIEGO,EDITORIAL FONTS SPA,880 - LITERATURAS GRIEGAS CLÁSICAS Y MODERNAS,1.0
2025,CHILE,HINDÍ,DROUILLY Y PLAZA SPA - NOCTAMBULA,890 - LITERATURAS DE OTRAS LENGUAS,1.0
2025,CHILE,INGLÉS,AGNICION SPA,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,INGLÉS,ALQUIMIA EDICIONES,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,INGLÉS,ARBOL BRICOLAGE S.A.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,2.0
2025,CHILE,INGLÉS,BULK EDITORES LIMITADA,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,INGLÉS,EDICIONES CRISTIAN JAIME GONZALEZ CRUZ - EDICIONES CASA DE BARRO,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,CHILE,INGLÉS,EDICIONES LIBROS DEL CARDO EIRL,820 - LITERATURA INGLESA E INGLESA ANTIGUA,1.0
2025,CHILE,INGLÉS,EDICIONES LIBROS DEL CARDO EIRL,890 - LITERATURAS DE OTRAS LENGUAS,4.0
2025,CHILE,INGLÉS,EDICIONES LITOST SPA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,1.0
2025,CHILE,INGLÉS,EDICIONES MARIA CRISTINA VEGA EIRL - EDICIONES DEL DODO,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,INGLÉS,EDICIONES OVEROL ANDRES ALEJANDRO FLORIT CENTO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,2.0
2025,CHILE,INGLÉS,EDICIONES UNIVERSIDAD AUSTRAL DE CHILE,820 - LITERATURA INGLESA E INGLESA ANTIGUA,1.0
2025,CHILE,INGLÉS,EDICIONES UNIVERSIDAD DIEGO PORTALES,810 - LITERATURA AMERICANA EN INGLÉS,2.0
2025,CHILE,INGLÉS,EDICIONES UNIVERSIDAD DIEGO PORTALES,820 - LITERATURA INGLESA E INGLESA ANTIGUA,2.0
2025,CHILE,INGLÉS,EDICIONES URANO,800 - LITERATURA Y RETÓRICA: GENERAL,6.0
2025,CHILE,INGLÉS,EDICIONES URANO,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,CHILE,INGLÉS,EDICIONES VIUDA NEGRA SPA,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,INGLÉS,EDICIONES VIUDA NEGRA SPA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,2.0
2025,CHILE,INGLÉS,EDITORIAL CONTRAPUNTO LTDA.,800 - LITERATURA Y RETÓRICA: GENERAL,78.0
2025,CHILE,INGLÉS,EDITORIAL DESBORDES /MARGINALIA,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,INGLÉS,EDITORIAL EMILIANO ALBERTO NAVARRETE TRONCOSO EIRL - BIBLIOTECA DE CHILENIA,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,INGLÉS,EDITORIAL FONTS SPA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,6.0
2025,CHILE,INGLÉS,EDITORIAL HUEDERS LIMITADA,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,INGLÉS,EDITORIAL HUEDERS LIMITADA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,2.0
2025,CHILE,INGLÉS,EDITORIAL MALAMADRE LIMITADA,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,INGLÉS,EDITORIAL PHILIGRANA LIMITADA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,1.0
2025,CHILE,INGLÉS,ESCRITO CON TIZA,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,INGLÉS,FONDO DE CULTURA ECONOMICA CHILE S.A.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,1.0
2025,CHILE,INGLÉS,GRUPO EDITORIAL NORMA,800 - LITERATURA Y RETÓRICA: GENERAL,4.0
2025,CHILE,INGLÉS,GRUPO SANTILLANA,800 - LITERATURA Y RETÓRICA: GENERAL,9.0
2025,CHILE,INGLÉS,INVERSIONES LAFONTAINE LTDA. - ULLABOOKS,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,INGLÉS,JUAN CARLOS CORTES LEON - ABDUCCION EDITORIAL,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,INGLÉS,JUAN CARLOS CORTES LEON - ABDUCCION EDITORIAL,820 - LITERATURA INGLESA E INGLESA ANTIGUA,1.0
2025,CHILE,INGLÉS,JUAN CARLOS CORTES LEON - ABDUCCION EDITORIAL,890 - LITERATURAS DE OTRAS LENGUAS,5.0
2025,CHILE,INGLÉS,KOMOREBI EDICIONES LIMITADA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,1.0
2025,CHILE,INGLÉS,L&M CONSULTORIA Y EDICION LIMITADA - BANDA PROPIA EDITORAS,820 - LITERATURA INGLESA E INGLESA ANTIGUA,1.0
2025,CHILE,INGLÉS,L&M CONSULTORIA Y EDICION LIMITADA - BANDA PROPIA EDITORAS,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,CHILE,INGLÉS,LETRAS Y PUNTO EDITORIAL LIMITADA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,2.0
2025,CHILE,INGLÉS,LIBERTAD S.A.,800 - LITERATURA Y RETÓRICA: GENERAL,25.0
2025,CHILE,INGLÉS,LOM EDICIONES,820 - LITERATURA INGLESA E INGLESA ANTIGUA,1.0
2025,CHILE,INGLÉS,LOM EDICIONES,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,CHILE,INGLÉS,MACARENA GARCIA MOGGIA EDICIONES EIRL - MUNDANA EDICIONES,820 - LITERATURA INGLESA E INGLESA ANTIGUA,1.0
2025,CHILE,INGLÉS,OSO DE AGUA SPA,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,INGLÉS,POSTUMA SPA,800 - LITERATURA Y RETÓRICA: GENERAL,3.0
2025,CHILE,INGLÉS,SERVICIOS DE ASESORIA EMPRESARIAL PABLO CURTI - NIÑO EDITOR,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,INGLÉS,SOCIEDAD EDITORIAL LA POLVORA LIMITADA,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,INGLÉS,ZUMBIDO EDITORIAL LIMITADA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,1.0
2025,CHILE,INGLÉS,ZURAMERICA EDICIONES Y PUBLICACIONES S.A.,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,CHILE,ITALIANO,EDITORIAL CONTRAPUNTO LTDA.,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,ITALIANO,MINILUPA LIMITADA,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,JAPONÉS,DROUILLY Y PLAZA SPA - NOCTAMBULA,890 - LITERATURAS DE OTRAS LENGUAS,1.0
2025,CHILE,JAPONÉS,EDICIONES URANO,890 - LITERATURAS DE OTRAS LENGUAS,1.0
2025,CHILE,JAPONÉS,EDITORIAL CARLOS ROZAS E.I.R.L. - ASIATICA EDICIONES,890 - LITERATURAS DE OTRAS LENGUAS,1.0
2025,CHILE,JAPONÉS,EDITORIAL TELURICA LIMITADA,890 - LITERATURAS DE OTRAS LENGUAS,2.0
2025,CHILE,JAPONÉS,JUAN CARLOS CORTES LEON - ABDUCCION EDITORIAL,890 - LITERATURAS DE OTRAS LENGUAS,4.0
2025,CHILE,LATÍN,EDICIONES UNIVERSITARIAS DE LA UNIVERSIDAD CATOLICA DE VALPARAISO,870 - LITERATURAS LATINAS E ITALIANAS,1.0
2025,CHILE,NORUEGO,EDITORIAL FONTS SPA,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,1.0
2025,CHILE,PORTUGUÉS,CONSTANZA ANDREA VELOSO LUARTE SERVICIO EDITORIAL E.I.R.L. - EDICIONES ZERO,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,CHILE,PORTUGUÉS,DERIVA SPA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,CHILE,PORTUGUÉS,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,2.0
2025,CHILE,RUSO,LOM EDICIONES,890 - LITERATURAS DE OTRAS LENGUAS,1.0
2025,CHILE,RUSO,SERVICIOS DE ASESORIA EMPRESARIAL PABLO CURTI - NIÑO EDITOR,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,CHILE,SUECO,AGNICION SPA,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,1.0
2025,CHILE,SUECO,EDICIONES FORO NORDICO DE AURA LATINA LIMITADA,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,1.0
2025,CHILE,SUECO,EDITORIAL IDUNN LTDA.,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,COLOMBIA,ALEMÁN,CHIBALETE EDITORES S.A.S.,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,1.0
2025,COLOMBIA,ALEMÁN,EDICIONES FONDO DE CULTURA ECONOMICA S.A.S.,800 - LITERATURA Y RETÓRICA: GENERAL,2.0
2025,COLOMBIA,ALEMÁN,EDITORIAL CABALLITO DE ACERO SAS,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,1.0
2025,COLOMBIA,ALEMÁN,EDITORIAL SKLA / JORGE JAVIER VALENCIA QUINTERO,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,4.0
2025,COLOMBIA,ALEMÁN,GRUPO EDITORIAL IBAÑEZ S.A.S,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,3.0
2025,COLOMBIA,ALEMÁN,GRUPO PLANETA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,1.0
2025,COLOMBIA,ALEMÁN,GRUPO PLANETA,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,3.0
2025,COLOMBIA,ALEMÁN,"LEWANOW, PEER",830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,2.0
2025,COLOMBIA,ALEMÁN,PANAMERICANA LIBRERIA Y PAPELERIA,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,2.0
2025,COLOMBIA,ALEMÁN,PENGUIN RANDOM HOUSE,800 - LITERATURA Y RETÓRICA: GENERAL,16.0
2025,COLOMBIA,ALEMÁN,PLAZA & JANES EDITORES,800 - LITERATURA Y RETÓRICA: GENERAL,2.0
2025,COLOMBIA,ALEMÁN,RICHMOND PUBLISHING,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,COLOMBIA,ALEMÁN,SILABA EDITORES SAS,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,2.0
2025,COLOMBIA,ALEMÁN,TINTA CLUB DEL LIBRO SAS,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,COLOMBIA,CATALÁN,"ASENCIO CASALLAS, ALEJANDRO",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,COLOMBIA,CATALÁN,PENGUIN RANDOM HOUSE,800 - LITERATURA Y RETÓRICA: GENERAL,2.0
2025,COLOMBIA,CHINO,"MARULANDA ROJAS, YULI ANDREA",800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,COLOMBIA,COREANO,GRUPO PLANETA,890 - LITERATURAS DE OTRAS LENGUAS,2.0
2025,COLOMBIA,COREANO,PENGUIN RANDOM HOUSE,800 - LITERATURA Y RETÓRICA: GENERAL,2.0
2025,COLOMBIA,DANÉS,GRUPO PLANETA,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,1.0
2025,COLOMBIA,DANÉS,PENGUIN RANDOM HOUSE,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,COLOMBIA,ESPAÑOL,"ANDION GAMARRA, CHERYL",800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,COLOMBIA,ESPAÑOL,"CALDERON ARANGO, JUAN PABLO",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,COLOMBIA,ESPAÑOL,"CEPEDA LADINO, MARIA ISABEL",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,COLOMBIA,ESPAÑOL,CORPORACION ACRACIA PROYECTO DE INVESTIGACION EDITORIAL,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,2.0
2025,COLOMBIA,ESPAÑOL,"ECHEVERRY CAICEDO, LAURA JIMENA",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,4.0
2025,COLOMBIA,ESPAÑOL,EDITORIAL ESCARABAJO S.A.S,880 - LITERATURAS GRIEGAS CLÁSICAS Y MODERNAS,2.0
2025,COLOMBIA,ESPAÑOL,"ESTEFANIA ISABEL, ARCON BARCELO",800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,COLOMBIA,ESPAÑOL,FUNDACION LITERARIA COMUN PRESENCIA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,COLOMBIA,ESPAÑOL,FUNDACION LITERARIA EXILIO,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,COLOMBIA,ESPAÑOL,FUNDACION LUNETA 50 CULTURA COMUNIDAD Y DESARROLLO,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,COLOMBIA,ESPAÑOL,"GARCIA VARGA, EVA KATALIN",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,COLOMBIA,ESPAÑOL,GRUPO EDITORIAL IBAÑEZ S.A.S,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,COLOMBIA,ESPAÑOL,GRUPO EDITORIAL LETRAS NEGRAS S.A.S,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,COLOMBIA,ESPAÑOL,"JALLER CERCHIARO, WHANDA YIGET",800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,COLOMBIA,ESPAÑOL,"MELO GUTIERREZ, LUIS HUMBERTO",820 - LITERATURA INGLESA E INGLESA ANTIGUA,1.0
2025,COLOMBIA,ESPAÑOL,"MELO GUTIERREZ, LUIS HUMBERTO",840 - LITERATURA DE LAS LENGUAS ROMANCES,1.0
2025,COLOMBIA,ESPAÑOL,"MONTOYA VALLEJO, GLORIA ESTELLA",800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,COLOMBIA,ESPAÑOL,"NAIHANS LOPEZ, NICKOLE",800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,COLOMBIA,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,COLOMBIA,ESPAÑOL,"PINILLA DE BRIGARD, LAURA",800 - LITERATURA Y RETÓRICA: GENERAL,2.0
2025,COLOMBIA,ESPAÑOL,"ROJAS NAVIA, CARLOS FERNANDO",800 - LITERATURA Y RETÓRICA: GENERAL,2.0
2025,COLOMBIA,ESPAÑOL,"ROJAS WAGNER, STEFHANY",860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,COLOMBIA,ESPAÑOL,"SANIN GOMEZ, ANTONIA SOFIA",800 - LITERATURA Y RETÓRICA: GENERAL,7.0
2025,COLOMBIA,ESPAÑOL,TINTA CLUB DEL LIBRO SAS,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,COLOMBIA,ESPAÑOL,"VALENCIA DE ARMAS, LAURA",800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,COLOMBIA,ESPAÑOL,"VASCONES ARAUJO, CARMEN CRISTINA",800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,COLOMBIA,ESPAÑOL,VOLAR EDITORIAL S.A.S,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,COLOMBIA,FINLANDÉS,PENGUIN RANDOM HOUSE,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,COLOMBIA,FRANCÉS,AVION DE PAPEL S.A.S.,800 - LITERATURA Y RETÓRICA: GENERAL,4.0
2025,COLOMBIA,FRANCÉS,BABEL LIBROS S.A.S.,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,COLOMBIA,FRANCÉS,CLU EDITORES S.A.S.,800 - LITERATURA Y RETÓRICA: GENERAL,2.0
2025,COLOMBIA,FRANCÉS,EDICIONES FONDO DE CULTURA ECONOMICA S.A.S.,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,COLOMBIA,FRANCÉS,EDITORIAL ESCARABAJO S.A.S,800 - LITERATURA Y RETÓRICA: GENERAL,1.0
2025,COLOMBIA,FRANCÉS,EDITORIAL ESCARABAJO S.A.S,840 - LITERATURA DE LAS LENGUAS ROMANCES,1.0
2025,COLOMBIA,FRANCÉS,EDITORIAL ESCARABAJO S.A.S,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,COLOMBIA,FRANCÉS,EDITORIAL LA OVEJA NEGRA LTDA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,1.0
2025,COLOMBIA,FRANCÉS,EDITORIAL SKLA / JORGE JAVIER VALENCIA QUINTERO,840 - LITERATURA DE LAS LENGUAS ROMANCES,4.0
