REGION_BRASIL_LATAM,ANO,IDIOMA.DEL.ESTANDARIZADO.COMPLETO,IDIOMA.ESTANDARIZADO.COMPLETO,SUBCATEGORIA.DEWEY,GRUPO_EDITORIAL_COMPLETO,CANTIDAD_REGISTROS
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CENTRO CULTURAL DE ESTUDO E PESQUISA DO ESPIRITO SANTO,2.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CENTRO DE VOLUNTARIADO DE RIBEIRAO PRETO,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CENTRO EDITORIAL E MULTIMIDIA DE BRASILIA,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CENTRO EDUCACIONAL JORGE DE LIMA LTDA-ME,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MINAS GERAIS,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DO ESPIRITO SANTO,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CEPAR CONSULTORIA E PARTICIPACOES,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CEPAR CULTURAL ASSESSORIA EM PROJETOS LTDA,2.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CEREJA EDITORA LTDA,4.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CESAR MENDES DA COSTA 29249051840,2.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CESUMAR - CENTRO DE ENSINO SUPERIOR DE MARINGA,2.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CEZAR AUGUSTO GONCALVES RODRIGUES EDITORA-ME,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CHAO DA FEIRA LTDA - ME,3.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CHARLES QUIRINO DA SILVA,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CHRIS MCHILLIARD EDITORA LTDA.,3.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CHRISPIM VIAGENS E EVENTOS LTDA - ME,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CHRISTIANO DE ALMEIDA SCHEINER 02081241951,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CINCO CONTINENTES EDITORA LTDA,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CINTIA ALVES GONCALVES,2.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CIRANDA CULTURAL,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CIRCE MARA DE ARAUJO LUPION,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,"CLAIRTO MARTIN, EMEI",5.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CLARA AVERBUCK LINCOLN,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CLARA STELLA FORELL MOBUS,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CLARICE FOGGIATTO DE ANDRADE ME,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CLAUDIA MATOS DOS SANTOS,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CLAUDIO CESAR PIMENTEL TEIXEIRA,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CLAUSIO CAVALCANTE CEDRAZ-ME,3.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CLEBER ZANOVELLO DARIVA 93963165049,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CLECIO DA SILVA ALBUQUERQUE,3.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CLEUDIVAN JANIO DE ARAUJO 63727978449,35.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CLEUZA ELAINE CARDOSO 28857037843,3.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CLIO EDITORA LTDA,2.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CMR ESTUDIO CRIATIVO LTDA ME,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,COACHING FINANCEIRO E EDICAO DE LIVROS,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,COGITO EDITORA & COMUNICACAO LTDA,4.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,COLEGIO CIDADE DE BAURU LTDA - EPP,3.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,COLEGIO DANTE ALIGHIERI,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,COLEGIO MAGISTER LTDA.,2.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,COLEGIO MILITAR DE BRASILIA,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,COLOFON SERVICOS GRAFICOS DE EDITORACAO ELETRONICA E APOIO ADMINISTRATIVO LTDA - ME,3.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,COMPACTA GRAFICA E EDITORA LTDA-ME,2.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,"COMPANHIA DE EMPREENDIMENTOS, INTERMEDIACAO E PARCERIAS DE ALAGOAS",6.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,COMPANHIA EDITORA DE PERNAMBUCO,2.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,COMPASSO LUGAR-CULTURA LTDA ME,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,COMUNIDADE PSICOSSOMATICA NOVA CONSCIENCIA LTDA-ME,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,"CONECTA BRASIL DESENVOLVIMENTO, CULTURA E NEGOCIOS LTDA",1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CONEL - COMERCIO NACIONAL E EDITORA DE LIVROS LTDA,2.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CONFRARIA DO VENTO EDITORA LTDA,2.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CONGREGACAO REDENTORISTA,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CONRADO CARLOS KINDLER JUNIOR & CIA. LTDA.,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CONSTANTINO K. KOROVAEFF,4.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CONSULTOR ASSESSORIA DE PLANEJAMENTO LTDA,6.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CONTOS E ENCANTOS EDITORA LTDA ME,13.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CONTRASTE COMUNICACAO E EDITORA LTDA-ME,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,COOPACESSO COOPERATIVA DE TRABALHO ACESSO CULTURAL EDUCACIONAL SUSTENTAVEL SOLIDARIA,3.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,COOPERATIVA PAULISTA DE TEATRO,2.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,COPIAS SANTA CRUZ LTDA,3.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CORACAO BRASIL EDITORA E EMPREENDIMENTOS LTDA,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CORES & LETRAS EDITORA LTDA,3.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CORISCO EDITORA GRAFICA COMERCIO E INDUSTRIA DE EQUIPAMENTOS LTDA-ME,2.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CORTEZ EDITORA E LIVRARIA LTDA,4.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,COSAC & NAIFY EDICOES LTDA,6.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,COSMOS EDITORA LIVRARIA E DISTRIBUIDORA DE LIVROS LTDA,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CREARTE EDITORA E EDITORACAO ELETRONICA LTDA - ME,13.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CRISTAL IMPRESSOS LIMITADA,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CRISTIANE MARIA HILEL,2.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CULTURAMA EDITORA E DISTRIBUIDORA,13.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CYRLEIDE FABIOLA FERNANDES CANGUSSU,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,D A PRODUCOES ARTISTICAS LTDA,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,D G CARDIN - EDITORA-ME,13.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DANIEL AUGUSTO FERRERIRA DE SOUZA EDITORA,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DANIEL DE ASSIS FURTADO,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DANIEL DE ASSIS FURTADO 21881353850,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DANIEL DEUSDETE ARAUJO BARRETO 00959853871,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DANIEL ESTEVES MACEDO PEREIRA,3.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DANIEL RANGEL GUEDES,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DANIEL REBOUCAS DA CRUZ 01552154505,11.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DANIELA ANTONIETA LUZ MACHADO - MEI,3.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DANIELA DE ANDRADE FERREIRA,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DANIELA MARIA POZZOBON - ME,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DANIELA MARTINS BARBOSA COUTO,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DANIELA REZENDE SEIXO DE BRITO MENDES FERNANDES,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DANIELI HANTHEQUESTE SILVA FREITAS,3.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DANILO BALDASSARI DE OLIVEIRA BUENO,7.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DANILO SANCHES FERRARI,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DAVID DO CARMO RANCIARO,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DAVID GONCALVES ME,2.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DC CHAVES EIRELI EPP,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DEBORA ALVES MARTINS ROUSSENQ ME,2.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DEBORAH VIRGINIA GUIMARAES 07029593677,4.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DEBS COMUNICACAO EDITORIAL LTDA-ME,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DECAPOLE EDITORA E ACADEMIA DE CONHECIMENTO LTDA. ME,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DECIO DALKE,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DEDALUS CONSUTORIA LTDA - ME,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DEISIANE PEREIRA DIAS BARBOSA,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DEJAN GRAFICA E EIDTORA LTDA,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DEMAIS EDITORA E PUBLICACAO LTDA,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DEMAR GRAFICA E EDITORA LTDA,4.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DENISE MARIA GOMES RODRIGUES,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DENISE REMOR,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DESIGN EDITORA LTDA-ME,5.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DEURILENE SOUSA SILVA,64.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DEVIR LIVRARIA LTDA,2.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DIALOGICA EDITORA LTDA,3.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DIEGO FERREIRA CONTRERAS SANCHES,2.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DIEGO LUIZ CAVALCANTE 09884242747,17.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DIETER AXT,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DIFUSAO CULTURAL DO LIVRO LTDA,14.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DILCE C. ROSSATO & CIA. LTDA.,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DIOGO A R CUNHA EDITORA,5.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DISTRIBUIDORA E EDITORA DE LIVROS SUINARA LTDA.,11.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DIVULGADORA BUENO E BUENO S/C,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DONATO EPIFANIO DE OLIVEIRA,2.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DOUGLAS BATISTA PEREIRA RIBEIRO,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DRAGO EDITORIAL,13.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DROP COMUNICACAO GRAFICA EIRELI-ME,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DUMARA DISTRIBUIDORA DE PUBLICACOES LTDA,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DUNA DUETO EDITORA,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,DVS EDITORA LTDA,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,E & C GRAFICA E EDITORA LTDA,3.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,E.B.ACOES CULTURAIS,2.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ECONTEXTO IDEIAS ECOLOGICAS LTDA.,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDDE EDITORA LTDA-ME,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDELBRA EDITORA LTDA,22.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDGAR GONCALVES JUNIOR,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDICOES BESOUROBOX,2.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDICOES ESCALA EDUCACIONAL S/A,4.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDICOES MUIRAQUITA LTDA,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDICON EDITORA E CONSULTORIA LTDA,3.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDILZA SOUSA AGUIAR VIEIRA DO PRADO,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDIOURO PUBLICACOES DE LAZER E CULTURA LTDA,4.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDIPRO EDICOES PROFISSIONAIS LTDA,2.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORA ACESSO POPULAR LTDA,2.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORA AIKO LTDA,2.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORA AQUARIANA LTDA,3.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORA ASSOCIADA LTDA,3.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORA ATICA,24.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORA AUTORES ASSOCIADOS,3.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORA BAOBA LTDA,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORA BETEL,2.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORA BIOGRAFIA LTDA ME,2.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORA BIRUTA LTDA,9.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORA BM TEXTO LTDA,4.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORA BUSSOLA LTDA,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORA CACHOEIRO CULT LTDA,4.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORA CAMARA BRASILEIRA DE JOVENS ESCRITORES,2.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORA CAMUS LTDA. ME,1.0
BRASIL,2015,SIN IDENTIFICAR,SIN IDENTIFICAR,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORA CARAMBAIA EIRELI - EPP,4.0
